交易哈希,区块高度,时间,发送方,接收方,代币符号,代币名称,代币合约,数量,方法,类型
0x2fad17474d3e21a83c7ecb6788e1b91874884b7232b85810590336634efa776c,7078508,2026-07-12 03:34:46,0xF7D78b78CDb30546b6a040A6f010464504631d14,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,221.063,transfer,token_transfer
0x634b26588cb22c52e60b8d5a8837c65facd44be3aca559a52bc4de7ade6fe24d,7078508,2026-07-12 03:34:46,0x56193b7ad4B93E2E95088FBF0c8d675c172E8B3a,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,6.183801816477706,transfer,token_transfer
0x540db470f7486ab42d8bcaf9a0c9696aebd40dea474a57fda1fabc33b371286d,7078508,2026-07-12 03:34:46,0xA2f164328B5a2644c1d924e25c6560E17aFE073F,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1802.340564473949,transfer,token_transfer
0xea8147055024c435f176676a22d96b09bdc46070dcc964f82139f4c7816d61fd,7078508,2026-07-12 03:34:46,0xD0fCF93D953e2961C63Aea37EE982224eD92c227,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,6808.4663,transfer,token_transfer
0x66ee18b27c73726890615df24567252cdf164a5bd245ed9dfe399ef717594047,7078507,2026-07-12 03:34:40,0x24D69b1A1e8CeB4f8d35756edca5936eBA7a68BC,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,6008.533731153949,transfer,token_transfer
0xce4a4d4cd674a9de5e19747757482a96af272667aa243840c7f26b776b3c5927,7078505,2026-07-12 03:34:34,0xE9036CEda41f005B7064EB3C3C563740520A8Cd6,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,10154.294,transfer,token_transfer
0xe603def0ad6eedf0177b138457b6641041a965a1e76a5809efc44a2e35d5f5ca,7078504,2026-07-12 03:34:31,0xAc4033318b01181b7304b622F3083F7A449cf948,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,9563.64656245173,transfer,token_transfer
0x72cbac792bef1b90a9133665a7e294dcdee362b2c9dd99b76ac2a9811695a74f,7078503,2026-07-12 03:34:28,0x0a4BB44bc9C140b4E291A0Ea4d8938f98E28BA5f,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,9.268583950925603,transfer,token_transfer
0x7e3dc286e98488a1e0e5b441d43202ba3d0714a99c7f174487f0ed9f27c596af,7078502,2026-07-12 03:34:25,0x93cF64d6DcdB2458197450B0AAe0612e42A574c9,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,3757.521785599085,transfer,token_transfer
0xa5d5753fa54cc1c34bca2de08cb221c055fc7ec5100bf638eddf0468cf92bd4e,7078500,2026-07-12 03:34:19,0xdC4C0AFFAf16ceBd4D3AC9F7121546f0DE14947D,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,8483.1987,transfer,token_transfer
0xfae2c56437ff724d8228b92cb06656c9564a49dfb97fb36575d74ede9c05f417,7078499,2026-07-12 03:34:16,0xF994261228dFcb41AE7AadAEc35371b1004E826C,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,784.0236664390849,transfer,token_transfer
0xf1cf25ca1e0955dd7d95ce835d3ff555ea31484075ba45e5eded388bba630191,7078498,2026-07-12 03:34:13,0xd347F93c7693e17A34F3D16a7A11CFDC1DE9B4BE,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,23836.967254963376,transfer,token_transfer
0xd35b6d5fe8b6051e64c6274aa54d6caa571fc354819a6f37a4e384c9e9993269,7078498,2026-07-12 03:34:13,0x797C9e39B51c1F773444bf49482EE52218Cd82b3,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,4.363484129370008,transfer,token_transfer
0x2a082391c7d9a595892694327dce98eea5fb8346437c281b925c8e1c492acbd1,7078496,2026-07-12 03:34:07,0xd8445d4b2975bE74e2EA4Dced3c5E559e1583A3b,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,6008.465145719085,transfer,token_transfer
0x93208eaf9aab34d7f617ffefd2300c19b7710ae4dec7f54326c250874ba91100,7078496,2026-07-12 03:34:07,0x103Ec9AddD60286004996998c8093945ec11F7af,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,11893.9417,transfer,token_transfer
0xebbbad00ad5bf00d5c892eb4b6c147452e3ad3db384b7e125eddfc226b992d51,7078495,2026-07-12 03:34:01,0x2dE2ae86eDFd09959998017bCbF51FeC90dfB51F,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1387.0,transfer,token_transfer
0x94b2c6169a82c2193695db2bd661081d4f1474facdd10ee362f2c673e0d9508d,7078494,2026-07-12 03:33:58,0x5f4e4eFCD769Fd9020b4D1328f5282d092b8Da47,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,4.798221868994533,transfer,token_transfer
0xe6c9613de0cff3f53eed4d8e1bee61ba746e8693c004b63cb4e86aa160d982c7,7078494,2026-07-12 03:33:58,0xD275410e439660500D55955748aEeb9A2FEE98a9,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,8753.539652573269,transfer,token_transfer
0x53862d5016f19e4f939401a15c71def4b809f69037da873a1b68b932d2e710e5,7078492,2026-07-12 03:33:52,0x43427c329Fd784d2E2E6bfF8fEa8EcEa4D80212D,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,10248.1163,transfer,token_transfer
0x588978340521ae0e9e2ee271a149a1338818f9c0c45d228e6e5006ee341a1790,7078492,2026-07-12 03:33:52,0x26eA7C3aB6b8691782029e8E38Fdf49F982Eb508,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,9461.037786786841,transfer,token_transfer
0x6bdd73ab670f11227460f33093f2376c3a53d178de4f47246e5cd3caa5d68826,7078489,2026-07-12 03:33:43,0x5c9cCAd373e269C9A0d91D3e6A8b773DEC763B3A,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,37835.69404718264,transfer,token_transfer
0x0b376ac27bf261e59e3dac92c5f1dcbc7fd7f760d3a352d57629c337007ce9e2,7078489,2026-07-12 03:33:43,0x7c006Dd13817c7d9Fa19f66c51dC069C12b6Ec1f,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,4.010509389029358,transfer,token_transfer
0x293aa967d2ce0d400350d756f3e40543e8d08d266721e410cfb78ff0a2aa395c,7078488,2026-07-12 03:33:40,0xb6C8604ECDf59fcbee9E1e9601238860C0Cc044C,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,11549.8801,transfer,token_transfer
0x0ead77db8a15139e7e17eb895007bdde11e5c56fb99a083bfd0bcad3c5ccf093,7078487,2026-07-12 03:33:37,0xC1c1f34A15BFF3560ffA834f24995685aBea3817,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,51924.53456846255,transfer,token_transfer
0x41abb83e494db312d475d5ffb339f09456a65b79d12d504812cc4238deff3ff7,7078486,2026-07-12 03:33:34,0x6D567769968104752a9f76AD70ed388CDD6c660C,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,6219.887728696997,transfer,token_transfer
0xdf92507e6e8cf01f21a032e92d324963c6d6db15f62b3cf5f0f4bc00e66b04d1,7078484,2026-07-12 03:33:28,0x2e762A7B9804f15E58aC7d7a8Ad274379AE95b51,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,648135.3120069209,transfer,token_transfer
0x75302dcc2159b6a39df293052e26b4a471ede3e0ab3d18a7d3d0e5edaf049c6b,7078484,2026-07-12 03:33:28,0xc63b9c86b4B06c496fa88E66e1bE2ACFB77005D4,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,223.1557,transfer,token_transfer
0x297696ca9a45fe61d631b822ddb72f67e5833c1fc1b2e756cbf2adf0912cbd1c,7078484,2026-07-12 03:33:28,0xfF4FB62e620862B6cf5f36FF8eC6b4E32468E4dB,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,4.896701940689752,transfer,token_transfer
0x8bc494f1d3879b76cdb5ce2b380586d32c933608c31d6ac1db007164ec292e21,7078484,2026-07-12 03:33:28,0x8022b7Eb5C9740047714283C5619C357D01b4960,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,7665.8789,transfer,token_transfer
0x9dd2e151a2d8c9ddb43dab110fcdcdd7e5a11c731da809aeae914f7f130f7c9f,7078482,2026-07-12 03:33:19,0xDB162CCd256ABFE14286f8360746Da68356a9a1D,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,196.09798794956586,transfer,token_transfer
0xec392346a52653669ebc5502e9d3bafa0cdb398762b8c5bfa07e578ff4468d36,7078482,2026-07-12 03:33:19,0x899355b6C7Fd03d6D54d9d3cC8B1E5f59ED08A5c,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,5.1356873269696,transfer,token_transfer
0x3e6c28400b1b629c4116486dd19e0748f3f5c6e6fcc9706dd7cb70fde71747e7,7078481,2026-07-12 03:33:16,0xC8a65aABe6C91b22Cdd76139EE3bf46bA3888199,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,13477.464,transfer,token_transfer
0xf5c3a48859671f998724abc43ce3a3eebbad062c9f85a6591458a7edb983cc05,7078480,2026-07-12 03:33:13,0xe9c02335127674cE6D3093B42f7aa3C4D75C54c9,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,4.518021533146208,transfer,token_transfer
0x151c97cb977e300eb5fea10352a18f9142a1f3935b0781e0b944fb28bf960a53,7078479,2026-07-12 03:33:10,0x5B175c048B5E5FC21F28b615aBD2b9B45b4a7798,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,47412.42796724927,transfer,token_transfer
0xc067f5b039b81e9b2841e618c7ebe1027ddaa83c779a5aa8fbc5621d2e2dea94,7078477,2026-07-12 03:33:04,0x0FEa8c1a29B2a5AeBbB64D81B94bAF7788025960,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,4.401543824238353,transfer,token_transfer
0xf39800456d49b5354e9ee371157f5890aea0f9da17d73cb6638d81f968fab045,7078477,2026-07-12 03:33:04,0xE3270d576AfEf6d388A29F2dA67CeA294c59191a,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,6112.199261738939,transfer,token_transfer
0x4db885d6a1de506638a412905856dac17c9e56a8a768f53c33cfb48d0fe4f580,7078476,2026-07-12 03:33:01,0x172741f5C870ED8DE3d01Ece924FAe6D9b63b919,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,9568.8433,transfer,token_transfer
0x9bc18fe7621208e008bc16ed4a9f60dc0b0cee4353bdaaa7691ca96290a0c454,7078474,2026-07-12 03:32:55,0x5DfeFe680A7b7487a3bD75Ca904E4f0BF1F64e6e,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,11.588536872361026,transfer,token_transfer
0x74a4c9e41cf42fa7fb789bdcc5804bd511cc36781737fbadd1630044b9cee4f3,7078472,2026-07-12 03:32:49,0x0aC8c5c974d97C8178895eA0834655447E7f9B2a,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,11389.43256368673,transfer,token_transfer
0x54aaddeeee837b7a79c1a71fbf8f316d86f247f6490a258d3d7c8eea6096687d,7078472,2026-07-12 03:32:49,0x594b30601ddE1C8A0918DDE90975f3c348d7D419,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,13440.4463,transfer,token_transfer
0x34f34fa5d7e66cbbe03116fa8b9aa4376b8828f15494b0f47dd4e77b22dd71c2,7078472,2026-07-12 03:32:49,0x5fBCd258EC347f5e1AF1084d79833A31C7021790,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,9.04508854332036,transfer,token_transfer
0x8271de0ca3f9c8d22434083771718be08e701976538776b33704e0898eb3983f,7078471,2026-07-12 03:32:43,0x892F5C96190243609dDF7c17e2305Cbbe5389992,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,6.631208986344385,transfer,token_transfer
0xd7fa81b05587bb0ca5a74ac0bb4914dcf4daaa3bf81fc6e8fa11e048cf8ed5be,7078470,2026-07-12 03:32:40,0x84Fd76B936da6f24296130170bC5a572D228DfdC,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,17915.869854679233,transfer,token_transfer
0x9d70fa4dae9a49145615418f9c2180ca9c3f6ecc434ad83532c8a502bd0c990b,7078469,2026-07-12 03:32:37,0x16AdA3e74B82814CD6Cf3573ad9a55F698AC3Aa7,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,5.063214597319548,transfer,token_transfer
0xe8665af61533b3eaac673b31c5606c7b2e2f311f08183ffc17906df857c7e18a,7078468,2026-07-12 03:32:34,0x3C022421637625763E0e1FC1729B3cCeE8b570fB,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,7723.3422,transfer,token_transfer
0xe6175c53af34b3070da69c8d3ee49660c69217dbe307142f631df6f55010ea8a,7078468,2026-07-12 03:32:34,0xf260d9ddCfae6AC4c96A6ec36eFdd36d46314b97,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1317.4164045118769,transfer,token_transfer
0xf2d970f2a5112cb2ddd2907b1532fbf4be665a4f5e05c4b71e96fd63d4f7ab11,7078467,2026-07-12 03:32:31,0x0e530470dcB4E0cb3fc543bC7eB6B387911F2899,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,6.1270659655650075,transfer,token_transfer
0x29ee47363291d378f8d0c5e0747fb49e80b50d40a17bb0a1f200b271a8e2a2db,7078465,2026-07-12 03:32:25,0x1AcC97dd8617Aa3c4AF45dBA96D82A22b10590ea,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,20.451740891988372,transfer,token_transfer
0xa39c6cb146406c4599d8f359db03994c1cb12fa562708d7d02427439f097172c,7078464,2026-07-12 03:32:22,0x58236Db711f981428659D2F458D20535793373Fe,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,11578.5017,transfer,token_transfer
0xdbb9f5c393f3d0e8d800e63ea135470de428c20c6a725cf45b4c6026b49805fa,7078463,2026-07-12 03:32:19,0x45e24DCA71830a659CeC5e015e98EeED7dee405e,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1408.7860876751126,transfer,token_transfer
0x8172b5b2ee590b8a47d4318b3e24b9411fbfd66905b49a26f6ca301386efaff0,7078463,2026-07-12 03:32:19,0x178e90fc5F0C93f750547DBff10f67b1292F69f9,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,7.748018345956336,transfer,token_transfer
0x619c4d5e37e8e905ed1bac14f5c7a364e9b96304abe9a0eb49dd3fced823deda,7078460,2026-07-12 03:32:10,0xe4aEd49b10d55E2d6C9ACa1fB1cB37Ef118cf988,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,6.2298877225138165,transfer,token_transfer
0x76781571ab4be6a7666ac1a621d22b8a60612339519fd8692a4e2ed03042c849,7078460,2026-07-12 03:32:10,0x1dEc9d466112CBf6AB6Ef72cc04A650685D1949F,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,5757.3625,transfer,token_transfer
0x4e4e0a2569fba7e7e259333f5fcf7f333aed5c9226e7e6bd844c8404cf2b7268,7078459,2026-07-12 03:32:04,0xa0fC8399CC9245C310460690A3C8269cD1bEBE93,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1165.8296267255973,transfer,token_transfer
0x3f2bd237efc4b5e95ee8b08b9456c5189814e6a6c9da087d29f7451de69712a9,7078457,2026-07-12 03:31:58,0x8E26AA8FA6d8B8149885B18C145FDa88D72Fdd15,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,4.718140100310243,transfer,token_transfer
0x44a4b4649a79a8547ca9fd7819d771a4d52532146ce1df7934fd5efa1134187c,7078455,2026-07-12 03:31:52,0xd05A85c57fd54eE6480279E46C5D9d98F05c63d6,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,13469.7624,transfer,token_transfer
0x0ce811d5e7387c9570352a4ff7393f686cc18b46a14ff386a835a5fa5a95cedf,7078454,2026-07-12 03:31:49,0xd08B6c5fD27566d4F00888FD8210962B0e44b3D6,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,10345.03494056806,transfer,token_transfer
0xf52fe769322527783c7f441a059d2f45ba562e21efe65b32bbd73a719c4aa61a,7078454,2026-07-12 03:31:49,0xa1DFC1BCd38A4B4d8b33ea0E320d8EFaF5202A3C,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,10.099630962501303,transfer,token_transfer
0x71a6321f33f822f6dbbeea7a50f1eeb4c3bc1efca84f55ce92e3b7956a1fa3ba,7078452,2026-07-12 03:31:43,0x8A9A426938FbfE9228560359C3dcc9399657B579,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,8.367365143176347,transfer,token_transfer
0x886442213d83087ada2af8de5f00b33a14342372faaf5254da5b54c85bc13c62,7078451,2026-07-12 03:31:40,0x19E19699ea00c6c709a2C4E0f2Cb7dA31C7a92E1,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,13483.8084,transfer,token_transfer
0x5f3c67173d0a9dafd9ee1a9c391406972ab824c1dc5fe058d1f1960fba5b6ef8,7078450,2026-07-12 03:31:37,0x733325A2E0c389311498E290d5A9026Aa0427f1d,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,8.760330762091407,transfer,token_transfer
0x9bae9b69a151ab7e6d924c1e56897ee6a95ff51b57afaa7266abd52ee8f373ba,7078448,2026-07-12 03:31:31,0x08307Eb7d5E0b358338508f9F0dBd49f889351C9,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,9.673845050213277,transfer,token_transfer
0x345fb176f4c93f3fae1d9293f7b552121afc30d3738cb76c2ffe80a49b15b73d,7078448,2026-07-12 03:31:31,0x801896C8A68Ea4fcfa87399f12C98043f7ffaE62,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,11541.988740105686,transfer,token_transfer
0x895eeb07a075041def3264ebec0286151045532f0f2ca5573d533987341523e9,7078448,2026-07-12 03:31:31,0x6667853F975d002bC3c72058c23d48974633F089,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,7690.3488,transfer,token_transfer
0x493e3b7adafba9fffba08fe3eced3c682fd60fdbc063b26a78d5b6b80a184d7f,7078447,2026-07-12 03:31:25,0xc0F47a724a4bDEEf7B9F877fC22CBf571D39cE60,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,9340.491727018902,transfer,token_transfer
0xcd3e5f8865abfdc690ec69c4fe3442afa7db6432639eae67fd684c8a8e3e39cd,7078447,2026-07-12 03:31:25,0x7D7D4d3ef00896Bb257f75E056eA12b1d728B3d2,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,3.5912953955938662,transfer,token_transfer
0x4f6696c51424ad8790e8cf5519efe7e171043405885a9eb0a3050f388568d32a,7078445,2026-07-12 03:31:19,0x683EC0cB13b96b5A67b9D8895dC0D7F59020E358,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,9639.937,transfer,token_transfer
0x59a9e0019c09edc15817ee15a879e4f41d2b63d928d41daa2df3df97c0fe0dd9,7078445,2026-07-12 03:31:19,0x26F86D35d9E88a22101585EB3bE062f9d9267b11,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,5.4991514797456995,transfer,token_transfer
0x96840b7ad31b92fcbd52887e96a91bfe03969383f71b2782c37e28c321aa0e24,7078444,2026-07-12 03:31:16,0xFAAa6A53EBF001eBed30e9DAcdf41D177446BE00,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xC1A34Cca87f79125718714C56e8Ee59EAA195FEE,1570.892225,transfer,token_transfer
0xc45b34d0bb8a922082cbc83f07388100768ac146b22829083c1cbf64cfc14ac0,7078443,2026-07-12 03:31:13,0xE7E2325dB1D05Fd63C5278857d4bD8A1E9B4a49D,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,3.193542998352371,transfer,token_transfer
0x9619a02d7f8459187e76e7ccba65a9104f030f5d33ded55491901dd5e9a75837,7078442,2026-07-12 03:31:10,0xd9dd44990ED3F918E15CfdBf88c1801C895c565c,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1687.9201751103997,transfer,token_transfer
0x386cd06f4e680d511e8baaff22e8a3cfb711ae7af2c33f73a7bbd5719d6198a0,7078441,2026-07-12 03:31:07,0x7Fbb518E637288187AaFB40Ae4b95B461cA883e3,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,11726.9837,transfer,token_transfer
0xe3697b49af9dd77d99878f2bea5574ea81d72f618b7d8660ebb82085b7ca838e,7078440,2026-07-12 03:31:04,0x1B7C8adEbE49bF87AF99240C7A1a5fF1d46F4104,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,862034.5498404071,transfer,token_transfer
0x4cc8a28074c14c3d846bcd14217ca7ad095fe7b929244289ab19fc1cf8920a8d,7078438,2026-07-12 03:30:58,0xB20Eb7190242318aE54D938Ae84A01ec2506bdDD,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,6.281915900084494,transfer,token_transfer
0x43fd600918ad6cf77f5b636546373b5f6a6b07eb8958457ac635e2eb72f128c5,7078436,2026-07-12 03:30:52,0xB94D4a968aDC5Cae4825D7649C8FEa2f57F18C7E,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,13582.0838,transfer,token_transfer
