地址,转账代币数量
0x93dac21FEd6DE231fFC3b0b09b79dA330bE8f71f,35.26961847845486
0x3C6E40c49ba10C654E854ee1C3f33582e8A12E56,25.01964527786445
0x3E27202ce9376615174ce3603bbee7F7D47f7582,20000.0
0xD184F48EDA6C345E1eE3455DB4345D48eeCF3A8c,36.98293808605296
0xa6729233c94d687cFAc65722fB7f0d1BfB0575Bb,38.027154783387026
0xB99414f0fb23B8e70236924E413E0E091EB20cac,22.281031028116356
0xd652d3b53faF6DA2F6Af05Ebe110bACf7C4279ae,34.18464648650913
0x3fb2AcF852E75F0a9fb05B18fBD2042F30B5A017,3367.710572
0xf10D42A07cDE7b16035f3e238a87648BfC50060e,71.86585467491241
0x07BA97f2BdF74E5E7B34F846549307E22521d31e,24.96509080409196
0xdcf531F464990754c30b9e7845d90D1934f1c6a1,14864.804635881137
0x029b708cBB42F94E9A444e0453aE65513f727E02,36.09748330910751
0xCe60bF4d9Ae43FE67c2D96707718b73b116e4Cc4,12828.310704032743
0x6D22e750f69E4f5FE1bb819C9027F043bD15122a,35.76550923980177
0xF959482E9D5994BA3038bB691aB57aCf7Fbd24dC,15191.582699227014
0x044aD970D548b419bBc3d30D9EF56A124781Ea9f,37.276531812191244
0xac4F68B73640d3Ff93Ca7993ab43F4b8587b313c,13148.806740397988
0x935e4F816748F57Efb90cCc68B562f1e91Cf5111,34.79561550487435
0xE4C65d345Bc60FE100c57d542C68b9D98BF6154a,17468.645087425728
0xE69b262372cdb0A2e29144976097d4e41f6D0F39,56.12707730691185
0xa9c9bD8dFfe39d188bF08CCa23840c972eE6c25f,32.99802320356685
0xc6763D34AA52427ea0f399A50968AE090b49e7E5,19559.221367022354
0xdC1Db4CCab20a195A2AAb11439b7AFFceDE5cBC6,33.15455217956265
0xCA8f2c6329A1a7d485D35f590bb20ee408fd9290,22584.83029011761
0x6e78c8c9e26E40F3b2ed0e6515BCA35C140B7Dd3,24.93112552316639
0xAff245d6FB1284F7BB1349cD55957B84C7365026,70.15730274814975
0x20942e68f5181F03051646969658961Eda34C67A,41.018949560896736
0x48DfAD64aBC314501B960B7B74E532f26065C350,20959.439911560992
0xf1988Ba5605bDe085f0Fb146140b7ac4191Ebc14,102.9538662177122
0x5A7C37c62EF9810bF0Fc35AD3e6Dc2734fd40Fe1,21728.952593211656
0x5aFA382C2F09b27873c06e5261bD3330B25bE5D4,32.9403737049854
0xC7fc678FfF9F1A2564c6BA15E6966CB938087fdE,23.35598095636204
0x93c9cE06516d973179Ff0318a9E8B6bECdbA2289,19353.3348755846
0x1a1347c8D130F3fCC4FEC8c80f3200D77AEAd3E0,96.03265700650672
0x95e5D638f8CC5903FCCE970C4f7287029529C927,13795.574130992465
0xDd97f173917D5D89E82Fc188f6945a2b2f7c4f71,94.60345300481303
0xCA76B5DdF603A6b7A7790f20Cd936f7D7b108b6c,12367.195196606148
0x284F113c7B4701238F8Cf4A432e8e1aF7D6646a8,26.111201774365068
0x221318FaD379502b338fd13F721B479cFA981535,21883.84145159159
0xc2fC368002c589505e2F14717064E56656A2b17b,26.169928448006644
0x579b8e7a83C90C3E0B6af664fceD71170D5f21dF,19434.60156662125
0x29265D191bD04cD8E6F33862245e31FED61b6fbB,17.443342191292956
0xBC171A7e10459e1D98c69eDAff1F18fAf6ef95D2,20676.040816714172
0x41dF712F0f7CE5dB3B4d3FfAd34bf91abDC72e33,102.0696929257099
0xC689C65FeEBA141961CE69293E63cC736FFCEB6a,4161.333918
0x2b97fd905fEf29d4635a4F185AF7Cb886cda3F96,21.8455060584929
0xFc8faC8aeb3ea53be14dE0AbC28Ca29D8167124d,48584.6436361991
0x83Ccf633dF4cF865B1eB2f1D6fF3DB4856D29A9f,86.34728413125109
0x8c219c88Ec5E89C1C352D89aD694375CF08975D7,49085.17046401309
0x4b5895ea082A8A15f390ee3289541ABa84895C9c,21.05161110114008
0xa521CD024fe07bb1daE68180cff65600CbF82cF2,43.93759572606709
0x390E46bbFcfbeB7Fb35B6e2144De4BcDDE50bB49,41621.01508937256
0x091AF30A788e271Ac3a92053d9A3743567cE4e56,19.169937093902917
0x84b2990794E18127adeC83b6e441817B23bD4984,19268.47192797208
0xB6c10d7Ad68dE645c82a1Fd2ca3Ad20e58c4bE4C,33.182677601588466
0x0A1F78B81572286971d7FB6eB759DD5A083A69AE,887.2261462305328
0x99c2F81d8ad91FAE7e106054Aac7a7E3B5A6147a,42.68063899423238
0x711D62291d1e83a5Fd96166907dDdaD146cc183d,26408.52761768986
0x9EA92FA765648B63056990165BbF9f2f7b5a45B5,83.93928022489854
0x05D6311e4fCF7C00F34a258B43632bD0a9Da3135,13111.762728974894
0x22dA28c1FAD873B99DBdcE4fC2213B6205c6A004,2647.338152
0x28208852641C848B6C1A860Ec0f4EC6C97D3CA11,106.48112825545165
0x11a4349B564eaa923fE17717cADDf07E50D17e4B,15447.850277063268
0x8d73801f881BBb71C1a5645085C034C6c1d0b707,18924.361085505512
0x7A7350E9faAAeC68565075c793B56db77f5cE267,94.6925076551989
0x81402B71ce7644c24bE5d70A198065225E5559eC,18315.868341628797
0xA852c9B306a76082E19274c777FfD777DE259ec2,102.54374018857233
0xc350160988b7248D459f682b7135EDBa1A1b23Cd,15459.887754915657
0x6cc0CFD19434A3a575571ADf7C4B8531e660AaBb,17.896130173819138
0x29BE4faA2d9bF61F537c6F805da11946A6a56AA0,25.911695032574762
0x05C7DaAEFC8DcD3C3340393492C3Cb1873aEBB9F,1859.0
0x3bA63186ADf94557Ac200eCC6A95Abd0a20E5dEC,2112.610301
0xC0a2549945B8025440a730Bb08aE7b9435A45C6a,36.312714528005365
0x1821A3bd38B964EBa797f41C2402Df27f46805B5,13522.832129720915
0xc15916E0194Bd607f093AbD4Ba13295491F6286E,23420.04359231576
0x78d395A75991b01EB61C21b8B9bb62274cE73eF6,23335.90895136448
0xfdBDF89Ab5728a331E5E03D23C145cce3B5c79cb,14307.41834787583
0xD221c39aAfd45C146163Dc40703D99e7A8C9E915,7483.955172
0xD218EF982B1B292D9adBDd5543F4BBD776a48B35,24777.208529855372
0x9f715a1e2336F1c3f8eb50D792DAF9cd68A49e29,16801.97628630391
0xCD09D6F3a61c9aeBcB4026805f42cE5e277eDBf8,27685.789533050218
0x73F1f8939534CB944c2c3204e8e30DCfE3Af627b,37089.63025354293
0xe5D7287D5fFe889A8a512080c4e12c601F8C7E65,39801.0286808148
0x947e1655098937401736b6f5A543B580e7AD6D5A,60758.34234117278
0xB1BAe2B8eBb58bA8384688104405AE03d6C4231F,4.116493631e-09
0x1BD14Ae3063E09b15BDC6EaeA5FDE63476f095DE,5505.3828
0xe5A52da33720650a00520078E11652e12EcBcBad,5546.8083
0x3037a170e78b414C813A14a94f5fD1eC5aedC11C,19398.75946
0x34b929b21ABE297292fB81d788D33C131A53009b,5504.1169
0x066c41Dcc1c75acF0e704def5eaD6C36a0934675,5500.0163
0x22decC073fb14Ed0e881580aa8E15C81264c2c41,5476.6372
0x9a0a2C178bF3ce84d490B77bCA757F678b859f9b,5468.4549
0xf69b40f40c18753aD9d2D37Ea46Fc51ca503691a,5527.3692
0x0F99D297A9F37c5d311f89319a5c9D350901a422,5463.1
0xaE79B57a17Cc52Ed489189cF2E8d1405f96f7094,5455.4373
0xF690Ff6F4a30D0deCBD6FfD3d90514F687E60146,5508.1158
0x62d5Bc29e8AB8F23fC0CB448764DdBD4A367b59b,5499.2413
0xfeCfBD273b97e2c4e89f6FDE353Fe9f7176CA19a,5559.8211
0x6c951b8c20027B33c1426F08BC76205eA5Bc1970,5493.2569
0xCd73E2Df343097e660Cb6C31a063DecF2e5904Cf,5500.5699
0x1c693D72648D7B0470748b2a70cc2d9A8077D2e2,5457.6412
0x5A0444b9F6de2361D3caDaF5dBb3C1f6E45e2b84,5507.4003
0xDEC1021Cb21C2cf42cF7d1Ff15CC5cbCA8cD0E54,5503.8704
0x059fA2dA172A652dE9ddc1880cdD00ac65144103,5490.3549
0x7FfdF58A4Ea078C92ed1fB0b2Eb6946FD80606Ef,29930.0849
0x30B295f7F9D62cF76Bb27B1212583Bcdc41123c6,20084.9903
0x1982676d8E058bdd4C3Ab1911580b6474dd3063c,24204.5049
0x5FB01430012ca2373b32ea987509b23B2bc92FdC,20548.4715
0x41962485b4C462C9024f9095bb8868bC24CB3ec2,5494.5711
0x3e5F164cef613bc732847384b3E992bFff38f28A,7369.043
0x17E75510Dc8B7A6AA4A6fC375AFD38008d0f1f0b,7299.7955
0x6832AfB20c34c6b53B8C6ea3405141AAb00DCC58,7248.5586
0x6930e7167d83f0688F2f53cE9f8Ec04f2D9Deec0,7350.3904
0x1B17dC9661Ba622BFF222DEB4A4e87cd2411AD80,7321.7921
0x4c458C0BEE895977c06379CFEcD5AC2Ba336Bd10,7361.1413
0x0209d17e61E7cb75A1c5213FAA3e9ae27D5435B5,7268.2823
0xfeD5c9026E30e5D4c95D65eA57da42891a5D5CeA,7339.5545
0x26956e9e448213E5156E89e011AdDFF0107C65e3,7342.6602
0xeF32EEf01b5cca1035C5B1363a6791b958437fb4,1913.249832
0xb39Da4724ff65DCD87ca9Eec14da0Da7a6820C09,7312.461
0xC2Ec1c403674107c476f6895098E2ffCf3b8959D,7363.8124
0x9b74288d517916D7593b4D6bb674D0d38591D00F,7289.9897
0xD4cd9F7080241033867C878F263141b25DBEb75c,7321.1524
0x43097796D8cE719079De0Bc7804fA5E1d7f7E20D,7277.9992
0xE0bd54c81D32f74FccCd70a3Bc7d0873A1C45862,67756.2639
0x7E8a789fb6B1F457e83A3c975F334833C9A9a237,7291.596
0x04df164B3dE506Db866dd910B2013B14c193E52F,7308.0386
0x0bc86258163eca53308f2B9ba249ddA8388a95Fd,7358.6312
0xcfBdd79dA760255F9AfC79371521FA3b76eb2cFb,7374.9953
0xC7b60b2EB9c80362A0b03ca418941Cf1B0B5C9d0,7300.0627
0xabB49708C93006580fD359927504F0A8F916e458,7364.0061
0x76361649F6c79c4E70dE2A7b5162F92327764918,7352.5677
0xa9dC5A11a06ca25dEEBFC661026Cb2305D6889fB,7262.3226
0xE123602Bc63F9186B06545d0F5Cc1F4143c14120,7325.7933
0x18Eef3FF111d0606fDA2F0d3B42a977ABE8612Cb,7295.0674
0x8e3dBCb5d7e530C0a46C3D1b39EfAec77f587410,7312.2534
0x5Ec93279E786F194E0cC5B50669C4cACaa165FC6,7263.9276
0xD47e9826764e582524e0FDC36fc5b7ff16CEE0a5,71892.51119987648
0x6258B238eE2BAAd7A3deF736FeB4DD6d917A598C,7304.3756
0x9b72448954eb2b47EaC2229cBfC41A375B5170b9,7411.9297
0x17174D479fD4AA84Fd8d2Eda2ed0d34299a56aEd,7700.2875
0x50e1a95DbE1df919642F3fEeD7Af6838b2b0270c,122688.21266189637
0xd16e3673322172AeEf9fd71eBaAEf26717961251,7335.3431
0xf51B9C92343b10e406D5cA428Bc0fAFDe5b68598,7333.4899
0xa3d503c5A860AA0df7378062775D64E51FC4C824,7358.8246
0x1B6a5d831e33E9B19177e69D13Ef70f06b9eb869,7315.6017
0x1ee0ee9C8dd00EC503dDdf61250E9EAb1ac461bC,366039.8084021301
0xa5a46F083561cEe8E192ef7008fD9F5Ee161d586,7360.3088
0x5a837Ae67E7D3e8b2303Efa66b0E8C8E188BF2a4,6964.8822
0x5117EE12af95fF5ff2FF82AF86Bd4Bf6b21aaA1A,30301.722418
0x5B7Ed0c0ef758F2da61513eC30f3a06DB573f10e,7390.5876
0xe15101734b5a43E0563BA1DE02E3E46532466fdB,7320.7505
0xaE08553f3C73a03bFDA5813aC1809f9345fBeC5A,494264.4462364728
0x72D656BDA14503dc62B11f3fEDeD8CB054f5b2f7,7380.2069
0xcA6B273ae854D02960BCfFd64d7BA469A9254c7e,7379.4513
0x468B8cB18B7dFA2910b3d67a713a69197005adFE,4492.192547486519
0x2941e95a98b3F8C208523a85ca3cF75CDb9F1d74,7391.0105
0xA286F6A7EfA1a3c7D1e6FEA0293a3f1b8717e773,7389.2791
0x9235c0ee0914f59bFDeAae2c54606203226e870C,299240.2185460668
0x3d06a764900fC5916A89c096Fe10ED68b1b9cC46,286231.8209273765
0x51c7561e9F08A28575b9e263cBAF9aBd10787785,2025.98999
0x40a3773a64Bd987d132C5CE2C96b9933521D087c,195063.70324291752
0x629666da531E784768D2AB6849e7dabB6CD1bF43,6726.1466
0x9d896396d3B8e6ac5d91F9F2505165A3FcD92545,27085.4567
0xf878229D49B40aC9A635750D80621E6cfDF1AF14,811.27
0x9cE85f39946e3EdE7E417116Ea7C2C2D595d64e4,7114.0066
0x0301E70159aCb2F4453D41557a80CFCc99EAfDf8,29247.5763
0x414F1F64e8840003bf3A643Cfb5E28a6584375bA,9696.7369
0x27D8fEfBb9e470f5a2530a60dB8918ea8A0E552B,192313.88910670532
0xb2C64096b47552bd81604Ef56B833DE1568D92e5,21058.7222
0x3076d6d72820894bB29e44E9b4eb9cc4e9142CaC,14827.028
0xCE9c0d24985dF8104494179b673Bfe9c49222822,4482.5474
0x125fA01AB40A19519B42BFa6318163b859fB9fe3,19832.6025
0xF82915FEF82eCe9cF808aD0971914CA5DEBB634D,2574.1444
0xE49A445Aaf26cDB4419F588FefD09083d0CD1403,19139.3401
0xD233797f2Ccd6504c1a2781997338C0ba47dCa65,22226.884799
0xf27e43909A10BD3501388Dd6974e98CC58185Ec3,28331.461251
0xAca0Dfd4d5a4cD89a0E4319a8736dc0A77E27342,23251.891118
0xc2d9ACc398eDdB37F7DC9Ead3013815c4Fa455bF,11545.699254
0xE68fe8e96D899A83F1D4C51A843DA84004094Dd6,18381.355198
0x010f747b936532b12849852db477F2a21ad87BA0,24563.792888
0x9516885d69b52667c53522d77Ca01c134956E248,28446.285574
0xf67e2ea62e735501Aee28c966ec1A00ac157ABe2,21605.2497
0xbCBBfE2E8B3Cd6AaB1CecEf9eE3F10CE9Ab148C2,4216.6313
0x86d6aCf59e5124dAfd711806103c7198f7A39F12,15441.221
0x89bA1Df7Ad2369Aa4f33be79408e7cA56f07fa32,8064.020666
0x7EdD5aE948D72cf5664a4d8a644f7ABD5AA23a64,810084.5548679156
0x6C5999CD0f01c661013A5c9985dB912ab8Dbf80C,17224.1674
0x982A6E052E25F076Cac32dB9cAbc70F05FAce96C,6204.9202
0x8BF4F0B9176Ea5F1933F781ce84032dff9163118,28784.4044
0x91fb7fF8A5D529Ced5a526AAD10c9D1C4B874ec8,21386.415
0x065051dcA181420dEb566DA563C3453972DfB5CB,22546.1625
0xCDc533a055aefd9fE4C85e49080c5316D2fa2e72,8187.2178
0xd611B15bf6Cc61CB6ee8e23F4464ad82Df40E1B9,904948.6627513446
0x1c9a3AB945dF972B85649eE90601E70B4fdB09D4,29707.195
0xE63409e6E6cD0FFe023Acc3a1a1c29E75a49207A,22133.7741
0xA9370D742C0664aF2bb515F3BAdE403551C03BDb,24446.0466
0x9db24e96Ee901f34717B1009eA32120C42bdbcBE,15452.6763
0x4Ab86A8145e8A341D40FaDf6A524a1f0Fba869C1,26034.1361
0xF7ef09580eeA7a83364194eB2D62282688D49921,20376.127
0x07D19e69f8CA16db516008beF99232Cb6943a538,19041.557
0x9a485E934fc68eDB7A185aCCC6Fc7A5E182afD15,25495.8895
0x8B0d060A246933639E6AEbCEef8e92a799c651ea,10063.1491
0x77BE7cb3C8200D9B3Da39c6D5cfDd418F626CDb7,27120.9543
0x0c9aD2ef344126b32E03964B5Eb73AA2ED24e933,14111.2973
0xF2d8982cf60954BD4ec645Fb522399D84AE09e44,27784.7885
0x0EFf22F8cEEAf64FdecB4BCa633c4Acda3B67e54,2142.5991
0x9D9C0F0995e938eb4ED1449B2a3F6596eEdDbEAF,11793.863
0x54f7F30781eBfE3184d366C30f76f5460C94FbC5,21181.0355
0xFD210cAaD87495089a5d364B974D84Ab3805e9e9,28341.6606
0x0D0CC7E9eA372B49012e31aD26C63c9191778Fa8,27557.5843
0x545B9Aad5797cD70c1B34cD671885745ECEFa65E,23627.1184
0xB9576734Fc6ecf306b70d453d94065a394B966C5,6604.2275
0x9E2FE52B8Cf5D94Fe11bace6F578AAbf661be7F0,19908.7647
0x92683de300B9B0CA1D7b8F9f6C0929C22fEB5896,452506.2902692042
0x867739706B397092bC2CA8C57f0EA15BB7f55EE1,12971.4928
0x5eA9c1229391E97C71d42Acd85F5Cf5689FD41d5,10527.7666
0x708B5Fd5aB00910EE1230CaAe6199DA875cAB522,5949.6093
0x91a9e96B4a31e8C3aAc9BFB9ffaDD38756Da8455,12440.5468
0xe135F34B515665260aFdB5AE90138236C53930Ca,25893.4942
0xaE7150D93744e28Ef8ec3bC7a9b20079F80f7D01,25701.1626
0xf936E526d4De786b5052A99e57788ff68f280402,15682.4738
0x2763824C564d249A211a178b1fb680B41B2E6448,13283.809
0x5B7F23a6885AB102D8160c87A5D6ecb27B9C66aE,5310.4818
0x1B601BCe6029b9D53C6D06acF3085DE76aB833c2,23585.285556
0xc9F28094a846a94c1F3De1F40D63C3F27092c6a5,9684.599041
0x0FD501A7b536017c25883621BD3246aFB37fc1b6,655434.5874152061
0xc0f1786E5cEE56B1cdEF9B0b83AeFa9E6e147347,14397.191902
0x40c27E6AC8C34C16Af65ea2Ed2FD6Ba94de6a7D5,6769.385834
0xC1dde1C8Dd3AffE7935a2f880cFfeD2659fc058B,27406.740758
0xC2c6cF70d82Fc0Fa3bb7269a0d43abB8852733EB,8580.638251
0xb0D918Fd513824dE0397b8b12471f12bDd9C0469,12826.502831
0x1f0888DF81981c8b6Eb16fc3d4F85326c878BF7A,25856.179683
0x8c46b50fba02c93F9c1E90079636089AFFda42C6,28772.628499
0x0366416508c1B40c2BD591F14bED67267423757E,16497.432963
0xb20A004850556DD6F16fD1146251fd4145040924,30436.976575
0xC0505AD100cCD8Fc543008B9Bd745a43c9517A09,34178.307904
0x4008bb7c0944dcB055e8EDa52f450aEc5e0A2d7E,13936.735116
0x35A0eF42f2107Eac817712558502552E745adE67,16.526817614398368
0x3D93fF233Fefe6Dc8df8B8aC0BaB3B747401260f,12.423555534467381
0x0F484a65A5Ba398cd37e924E8223dECd99Ad5156,12.294830763421114
0x37eE2654A6981214fF1F5b1927AEa77C52c445c3,19.989876214816256
0x57911359c36CEa2c5e9b3f0F6A521D1C85d172bc,8.46747759533939
0xdbf673c7e982Ecd380Ee3bFb150fD4604C2C6E34,17.452996356524796
0xd05b7CaD21f4Cf4E809B8e9765328491a1f7EAdA,12.626034516706625
0x45253acE1Df0F063C251eAAA30476cf77c040577,12.119780393982046
0xBB8fa173fcbaa4475F396299C28e5C6E3AEa6995,15.321133707192429
0xeA5Ff46722C9571570a638B1f82833b642E6622c,17.633017737072606
0xabd18A272510c572515C309370Ec3a8d07C3931a,16.124419628421258
0x6AE5d303a1BD1c5CEEa3517aFC2De53039E2F5C6,14.293022394622975
0x0f2677E39E73c10B4337888479b2cC8842e5A45f,8.148238171451611
0xf394d76Ad18691db155CD5Db439D7B131C0D50F7,135.0097
0xAC126D784a75ad1AE11F237c9105A56c9570e8C0,9.024597107108908
0x5aeC27b6FD8CE9dA07Ca21380a4Ee8ba0D7b5F89,10.203192890858679
0x71dC3aB44E0Fd956559b91298F85028258C9fFfF,16.65528527765485
0x43100fF9e691115E6E05af5279cf31b1405858FC,18.06564115360186
0xC887C8F80161F71dB3c818480A347B9d4c9aED02,10.90114440582257
0xa1337B691957887CcB46C0c6F9621Fe203FCF3b1,17.91345131263152
0xcA6040A245190B0f6468d889A23c1AA9f5E2841F,20.46748320249518
0x02E04CE01a4d3f412A9E10B966067B132001c364,10011.284227975273
0x2b28245BD28A70AE53fb8b0d52e3DdC404cEF693,11.858854676489537
0x9caEFb728bFcf0D34D247D8aeEae426F1F74aF83,408.0
0x20105AeE79b74d52525635eFd8a450CB747e1Ce2,20.810916420390676
0x2a8B094559E8142c0c76Bc3aC3584dE397815F21,4.6192817742648336
0x5cA3d02EdEdFA7044CC75f0bce2d320139Ae2c74,12.650890952489842
0x14DF9c89bc59D1A8C61A2A95909040CfF04cd0d5,14.384691886809838
0xd4ba621906abB8371ED1bc1ED3054D2D884EeE3C,772.03
0xaDea94f896C4d71458eEdAEB4a10B3eA22e8ad67,11.290278830337702
0x9e1aB77e7fa879d444c1CdEEd1629b3e5331Bbfe,6.255800945102085
0x4E9F60C8988EEC8C2d3e88b094E2436bCc75c1dd,10214.9551
0x3Ef79BebEC4C0B9845D0f996E15616E01B134f8c,10215.2916
0x3608892F0C10f7Cd858ecB47B42f5FE8e045E050,5.765353397560097
0xA9EB3951EA96dF7306820F81E953997Cb3cfB4c9,408.5425
0x7B1788AE826c9F9110594AC2cc81347ff5018eCc,11825.6555
0x88dB100c1030C5F74A5CE09e102C33ff6BcDf043,7.145741654867765
0x35ea3562B03431eB1594B0E78688a2337D34A019,5121.0793
0xa2819360D16E181aB8A51467C96557C4E3E8F8bd,6.596002907191212
0x69057B38F9e790003e92410653e26024B909CDf0,5143.9293
0x877445B1C297753275997e6CccC8F6bF3632fce5,8386.8805
0xf56AE803b1aAA02495e47119449499B6EAc39583,5.207339594006133
0x5785bD49748c694ECdc5e52Cb3745b8a69CAEa8b,189.8511
0x73De1ED30cC1e31aD1292D136346FD1fd4E39D5B,14496.17597926627
0xba64717620C2374D67E6BA6A7cBb083B43c2A182,11.758887537424654
0xDb8A3917d8A1b143B079015fB37a2eda3e208211,6768.5002
0xa8FDCd874Af49D45c38D038fdCA01C3c20539737,57024.718956806675
0x774436217599D62359833238BE04bd9b49EEb92a,11176.484323617995
0xe6030D73308305feD69A29396173e7Fe381C6Efa,9.009348244315992
0x85c52Ec1a70a1a357d5f1d9eFe5cc0d9F7324eE4,11009.899789936873
0xc3Ef9b2444E78431AE3Cf761E3e63f609dCb3E15,827.0
0x0809766B252Cdc90A5f704268255aAc033559017,11858.7641
0x6144dbdaB9749A0910D489702281205155DeA857,22.332141093748632
0x77c0d75b4aFbd34Eb7200241DFde92091138dB57,12074.08068721449
0x57fcF523E4951067Fb0C9399Cc379a0A45Fd0C5E,2559.5719301541913
0xcf2749fC9cC07DF8Fb99BBb9648E27aA0C6ede8d,8405.1383
0xd09438c1018750300b8bBf4C19801B1A22eB3398,291.98563004235046
0x2c72a8d3E9aA6E668ca7afc9C5fc51e4BF36d7F5,58274.97718674008
0x466258128c38B51ed4B5b06779e790Bf44d63eB1,34802.68106703915
0x664dF609df0F51B183E6B9Cc632cA2497A5B2089,3333.972570708596
0x28fd335d7Df42489e3990C0a386015da445E864b,189.4162
0x83a973cC0469d4d37977f168502e37DE0d32C27f,6179.469058485612
0x079c99a613750DE4aA5D474DC9BD8ee6d10E8D58,5111.1285
0x75d8839f440ac78711C9a8CF68f515559fD6C741,4.932300637253461
0xE3e0e1B71d79417D7d7dF03547522c14772Ebc88,12903.815950089103
0xd8ccEF1BE7620FAbA90EC090B882E0bC7BD1E07b,15.249715855203808
0xc7C13ce0b4A415958bcA55dA920d6A8cCe1F2a92,11891.3379
0x6B9D35EBa7c2F04EfaE10aeFa2cF6C2F9442D583,61017.81680345879
0x68d73EA2553c7EC5d85A30956f72cA542C4394a9,1304.0
0xA99dEe6aa62Ab256D53Ce6d48e3Ff16B14dc5dB8,22.860668434292975
0xB939100eFfaC63eB7fa721f78817c483245A494F,14504.383949427327
0x40F881F361169897CbAe1A20cdEAb59Dfc2349f8,11880.2114
0xc9d2079bc5C8F61e1534279bAD99d542A58c9897,19.89860080141255
0xEf5BA33DB02Aa736A283C1160Fc403431254EE78,9226.877864151495
0x6609107c14C5A51C9C3e43b7cdf957Fb7FD9fF3E,18.66947402425799
0xd202641e98308Cc8047401de540fD6ec86d8046f,14521.476131497135
0xA1FBD9F42B53671884589Ff67aF0CFb45c3117D0,8484.1981
0x68be328426744ed8C06A79e30e73F13AFA5C4DC6,20.231150795123536
0x9Ea498cEA09A22a3D42Ca3D32E38D568E2fF0C6F,20680.93987110615
0x2AB96F418613875a3242fda56e4a1A38faF96A34,24.28827839201733
0x8b4c7C01233b2f63A897B6B43B51028C40f457A9,14556.883575282158
0x43Fd80daea89837420987C88364221908744bF29,2932.0
0xF7D78b78CDb30546b6a040A6f010464504631d14,221.063
0x56193b7ad4B93E2E95088FBF0c8d675c172E8B3a,6.183801816477706
0xA2f164328B5a2644c1d924e25c6560E17aFE073F,1802.340564473949
0xD0fCF93D953e2961C63Aea37EE982224eD92c227,6808.4663
0x24D69b1A1e8CeB4f8d35756edca5936eBA7a68BC,6008.533731153949
0xE9036CEda41f005B7064EB3C3C563740520A8Cd6,10154.294
0xAc4033318b01181b7304b622F3083F7A449cf948,9563.64656245173
0x0a4BB44bc9C140b4E291A0Ea4d8938f98E28BA5f,9.268583950925603
0x93cF64d6DcdB2458197450B0AAe0612e42A574c9,3757.521785599085
0xdC4C0AFFAf16ceBd4D3AC9F7121546f0DE14947D,8483.1987
0xF994261228dFcb41AE7AadAEc35371b1004E826C,784.0236664390849
0xd347F93c7693e17A34F3D16a7A11CFDC1DE9B4BE,23836.967254963376
0x797C9e39B51c1F773444bf49482EE52218Cd82b3,4.363484129370008
0xd8445d4b2975bE74e2EA4Dced3c5E559e1583A3b,6008.465145719085
0x103Ec9AddD60286004996998c8093945ec11F7af,11893.9417
0x2dE2ae86eDFd09959998017bCbF51FeC90dfB51F,1387.0
0x5f4e4eFCD769Fd9020b4D1328f5282d092b8Da47,4.798221868994533
0xD275410e439660500D55955748aEeb9A2FEE98a9,8753.539652573269
0x43427c329Fd784d2E2E6bfF8fEa8EcEa4D80212D,10248.1163
0x26eA7C3aB6b8691782029e8E38Fdf49F982Eb508,9461.037786786841
0x5c9cCAd373e269C9A0d91D3e6A8b773DEC763B3A,37835.69404718264
0x7c006Dd13817c7d9Fa19f66c51dC069C12b6Ec1f,4.010509389029358
0xb6C8604ECDf59fcbee9E1e9601238860C0Cc044C,11549.8801
0xC1c1f34A15BFF3560ffA834f24995685aBea3817,51924.53456846255
0x6D567769968104752a9f76AD70ed388CDD6c660C,6219.887728696997
0x2e762A7B9804f15E58aC7d7a8Ad274379AE95b51,648135.3120069209
0xc63b9c86b4B06c496fa88E66e1bE2ACFB77005D4,223.1557
0xfF4FB62e620862B6cf5f36FF8eC6b4E32468E4dB,4.896701940689752
0x8022b7Eb5C9740047714283C5619C357D01b4960,7665.8789
0xDB162CCd256ABFE14286f8360746Da68356a9a1D,196.09798794956586
0x899355b6C7Fd03d6D54d9d3cC8B1E5f59ED08A5c,5.1356873269696
0xC8a65aABe6C91b22Cdd76139EE3bf46bA3888199,13477.464
0xe9c02335127674cE6D3093B42f7aa3C4D75C54c9,4.518021533146208
0x5B175c048B5E5FC21F28b615aBD2b9B45b4a7798,47412.42796724927
0x0FEa8c1a29B2a5AeBbB64D81B94bAF7788025960,4.401543824238353
0xE3270d576AfEf6d388A29F2dA67CeA294c59191a,6112.199261738939
0x172741f5C870ED8DE3d01Ece924FAe6D9b63b919,9568.8433
0x5DfeFe680A7b7487a3bD75Ca904E4f0BF1F64e6e,11.588536872361026
0x0aC8c5c974d97C8178895eA0834655447E7f9B2a,11389.43256368673
0x594b30601ddE1C8A0918DDE90975f3c348d7D419,13440.4463
0x5fBCd258EC347f5e1AF1084d79833A31C7021790,9.04508854332036
0x892F5C96190243609dDF7c17e2305Cbbe5389992,6.631208986344385
0x84Fd76B936da6f24296130170bC5a572D228DfdC,17915.869854679233
0x16AdA3e74B82814CD6Cf3573ad9a55F698AC3Aa7,5.063214597319548
0x3C022421637625763E0e1FC1729B3cCeE8b570fB,7723.3422
0xf260d9ddCfae6AC4c96A6ec36eFdd36d46314b97,1317.4164045118769
0x0e530470dcB4E0cb3fc543bC7eB6B387911F2899,6.1270659655650075
0x1AcC97dd8617Aa3c4AF45dBA96D82A22b10590ea,20.451740891988372
0x58236Db711f981428659D2F458D20535793373Fe,11578.5017
